rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
1001–1200,Chung Yuan Christian University,"15,314",32,10%,22.4–27.1,17.1,22.00,26.5,43.7,41.7,2022
1001–1200,Comenius University in Bratislava,"21,008",9.7,13%,22.4–27.1,23.3,13.50,35.5,35.1,53,2022
1001–1200,University of Concepción,"28,260",17.2,2%,22.4–27.1,16.7,13.30,28.3,56.1,50.4,2022
1001–1200,Czech University of Life Sciences Prague (CZU),"17,460",17.1,21%,22.4–27.1,17.5,13.70,31.9,50.4,64.5,2022
1001–1200,Czech Technical University in Prague,"17,410",10,20%,22.4–27.1,22.4,15.90,20.1,49.1,57.3,2022
1001–1200,Dr B.R. Ambedkar National Institute of Technology Jalandhar,"3,980",20.7,0%,22.4–27.1,16.7,13.20,39.9,35.4,13.8,2022
1001–1200,Duzce University,"21,597",35.9,3%,22.4–27.1,15.8,14.40,34.6,87.6,20.7,2022
1001–1200,Universidade Estadual Paulista (Unesp),"40,396",14.5,3%,22.4–27.1,33.4,24.50,18.6,39.6,29.2,2022
1001–1200,Fayoum University,"40,988",16.4,1%,22.4–27.1,15,10.60,49.9,38.9,41,2022
1001–1200,Universidade Federal do ABC (UFABC),"17,325",23.3,1%,22.4–27.1,17.2,13.70,34,35.6,35.5,2022
1001–1200,Federal University of Pelotas,"21,940",16.3,1%,22.4–27.1,18.4,12.20,37.2,34.8,20.5,2022
1001–1200,Federal University of Rio de Janeiro,"53,721",13.7,2%,22.4–27.1,31.9,22.00,23.1,64.2,29.6,2022
1001–1200,Federal University of São Carlos,"19,648",14.8,2%,22.4–27.1,28.9,17.40,20.8,41.6,25.7,2022
1001–1200,Ferdowsi University of Mashhad,"23,747",29.7,8%,22.4–27.1,26.7,22.60,23.7,42.4,27.7,2022
1001–1200,University of La Frontera,"11,018",26.2,1%,22.4–27.1,15.3,19.90,30.6,34.8,49.6,2022
1001–1200,Fu Jen Catholic University,"18,375",24.2,7%,22.4–27.1,20.9,22.50,33,73.7,30.7,2022
1001–1200,Gdańsk University of Technology,"13,778",18.4,5%,22.4–27.1,18.7,15.50,35.3,44.6,28.1,2022
1001–1200,Georgia Southern University,"18,040",17.3,3%,22.4–27.1,22,13.40,31.6,40.1,28.7,2022
1001–1200,University of Ghana,"43,877",26.7,1%,22.4–27.1,18.2,15.60,30.6,46.8,48.8,2022
1001–1200,Guangxi University,"39,846",19,2%,22.4–27.1,16.3,11.70,40.1,43.1,22,2022
1001–1200,University of Guilan,"17,460",35.2,2%,22.4–27.1,25.6,18.50,33.1,37.4,19.1,2022
1001–1200,Guru Jambheshwar University of Science and Technology,"5,705",17.5,1%,22.4–27.1,22.6,8.50,41.5,34.8,15.3,2022
1001–1200,Hamamatsu University School of Medicine,"1,207",3.7,2%,22.4–27.1,26.8,15.80,31.9,38.1,20.1,2022
1001–1200,Université Polytechnique Hauts-de-France,"13,633",20.9,13%,22.4–27.1,15.9,8.30,30.3,36.1,73.9,2022
1001–1200,Huaqiao University,"30,864",17.3,16%,22.4–27.1,15.4,12.20,39.8,37.1,59.1,2022
1001–1200,Hyogo College of Medicine,931,2.2,1%,22.4–27.1,27.3,13.90,40.9,39.6,16.9,2022
1001–1200,Ibn Tofaïl University,"49,037",72.4,2%,22.4–27.1,23.9,10.00,40.6,38.2,24.8,2022
1001–1200,Ilmenau University of Technology,"5,608",17.8,26%,22.4–27.1,25.5,17.40,23.7,51.9,60.5,2022
1001–1200,Incheon National University,"13,457",17.5,3%,22.4–27.1,17.3,26.40,21.6,37.1,29.1,2022
1001–1200,Indian Institute of Technology Bhubaneswar,"1,778",12.7,0%,22.4–27.1,24.9,13.10,40,36.1,18.8,2022
1001–1200,Indian Institute of Technology (Indian School of Mines) Dhanbad,"7,287",21.9,0%,22.4–27.1,22.1,20.80,36.7,55.9,15,2022
1001–1200,Indian Institute of Science Education and Research Bhopal,"1,581",13.2,0%,22.4–27.1,25.6,14.40,26.9,35.1,18.8,2022
1001–1200,Indian Institute of Technology Mandi,"1,367",10.4,1%,22.4–27.1,23.3,10.80,40.3,35.2,22.2,2022
1001–1200,Inha University,"18,801",22.4,8%,22.4–27.1,26.6,21.60,27.1,64.7,34.7,2022
1001–1200,The Islamia University of Bahawalpur,"29,156",24.3,0%,22.4–27.1,22.6,10.50,36.7,34.8,40.3,2022
1001–1200,Istanbul University,"84,991",35.8,8%,22.4–27.1,23.4,20.40,32.9,46.7,30.8,2022
1001–1200,Jamia Hamdard University,"9,138",18.8,4%,22.4–27.1,19.1,12.20,44.3,38,29.2,2022
1001–1200,University of Jeddah,"23,342",12.1,2%,22.4–27.1,17.1,8.40,38.5,34.8,72.2,2022
1001–1200,Jeonbuk National University,"20,488",20.1,6%,22.4–27.1,23.2,21.40,27.1,43.7,30.2,2022
1001–1200,Jianghan University,"17,855",13.9,2%,22.4–27.1,16.8,9.80,51.1,38.7,22.4,2022
1001–1200,Jilin University,"72,804",11,3%,22.4–27.1,27.6,17.20,30.9,42.3,22.2,2022
1001–1200,Kanazawa University,"10,392",9.9,6%,22.4–27.1,27,18.80,25.8,37.8,27.5,2022
1001–1200,Kaohsiung Medical University,"6,487",11.8,7%,22.4–27.1,24.1,24.90,27,52.8,27.6,2022
1001–1200,Karabük University,"47,208",45.5,19%,22.4–27.1,13.7,8.40,50.9,35.2,37.6,2022
1001–1200,Kharkiv National University of Radio Electronics,"7,670",10.9,10%,22.4–27.1,18.5,9.10,39.4,35.3,30.5,2022
1001–1200,King Faisal University,"29,946",14.3,2%,22.4–27.1,17.7,7.80,41,39.7,73.7,2022
1001–1200,King George’s Medical University,"3,083",7.2,0%,22.4–27.1,26.9,10.30,44.7,37.3,15.4,2022
1001–1200,KL University,"17,201",14.9,2%,22.4–27.1,16.2,8.80,47.9,35.1,16.5,2022
1001–1200,K.N. Toosi University of Technology,"7,140",23.5,1%,22.4–27.1,21.3,23.20,32.9,42,25.7,2022
1001–1200,Kumamoto University,"9,935",8,8%,22.4–27.1,25.8,15.10,27.6,45.2,32.2,2022
1001–1200,Kwame Nkrumah University of Science and Technology,"63,628",67.3,1%,22.4–27.1,14.6,14.10,34.3,34.9,47.3,2022
1001–1200,Kyoto Prefectural University of Medicine,"1,358",3.4,1%,22.4–27.1,29.5,14.90,34.6,44.1,17,2022
1001–1200,University of Lahore,"29,658",14.9,2%,22.4–27.1,15.8,8.90,48.2,35.3,45.1,2022
1001–1200,University of Las Palmas de Gran Canaria,"17,823",18.2,8%,22.4–27.1,16.8,13.50,44,34.8,41.5,2022
1001–1200,Lebanese University,"49,737",15.5,16%,22.4–27.1,25.9,12.50,16,34.9,78.2,2022
1001–1200,University of León,"12,121",13.2,15%,22.4–27.1,18.2,12.40,37.5,37.8,45.6,2022
1001–1200,Lorestan University,"8,700",26,1%,22.4–27.1,21.9,11.30,48,35,19.1,2022
1001–1200,Lovely Professional University,"31,102",15.1,6%,22.4–27.1,16.3,9.10,45.8,36.1,22,2022
1001–1200,University of Malaga,"35,860",12.3,7%,22.4–27.1,17.9,12.70,34.3,37.4,40.6,2022
1001–1200,Universiti Malaysia Perlis,"11,084",10.7,5%,22.4–27.1,20,10.60,46.3,35.1,29.3,2022
1001–1200,Manipal Academy of Higher Education,"22,337",9,12%,22.4–27.1,29.8,13.60,22.5,41.5,35.5,2022
1001–1200,University of Manouba,"16,874",12.8,2%,22.4–27.1,19.7,8.20,34.5,34.8,43.3,2022
1001–1200,University of Maribor,"11,732",13.2,7%,22.4–27.1,18.3,16.80,28.3,41.3,39.3,2022
1001–1200,University of Mazandaran,"13,672",33.2,7%,22.4–27.1,26.7,14.10,32.1,37.8,27.2,2022
1001–1200,Medical University of Bialystok,"5,284",12.7,7%,22.4–27.1,37.2,10.00,24.2,37.3,27.5,2022
1001–1200,Medical University of Warsaw,"10,221",6.8,8%,22.4–27.1,28.3,10.70,35.5,40.8,28.7,2022
1001–1200,Minia University,"76,018",18.7,1%,22.4–27.1,14.9,8.00,46.5,34.9,45,2022
1001–1200,Mississippi State University,"28,074",19.6,3%,22.4–27.1,20.8,18.10,38.8,39.8,29.6,2022
1001–1200,Morgan State University,"7,118",12.6,10%,22.4–27.1,21.2,10.60,39.5,35.1,47.1,2022
1001–1200,University of Mumbai,"13,196",23.7,0%,22.4–27.1,28.3,28.10,12.4,36.6,15.6,2022
1001–1200,University of Murcia,"27,067",15.9,8%,22.4–27.1,19.5,15.70,37.1,37,40.7,2022
1001–1200,Nagasaki University,"8,877",6.7,6%,22.4–27.1,25.9,13.70,23.6,39.8,34.4,2022
1001–1200,Nanjing University of Aeronautics and Astronautics,"30,713",15.7,3%,22.4–27.1,22.4,24.30,20.6,74.8,20.4,2022
1001–1200,National Central University,"11,101",9.8,12%,22.4–27.1,26.1,23.50,18.2,75.8,45.4,2022
1001–1200,National Chengchi University,"12,750",14.9,16%,22.4–27.1,25.1,28.50,12.6,42.7,50,2022
1001–1200,National University of Colombia,"51,722",21.6,1%,22.4–27.1,20.3,14.10,41.4,35.3,36.9,2022
1001–1200,National Dong Hwa University,"9,907",16.7,8%,22.4–27.1,18.4,22.00,26.1,38.3,43.3,2022
1001–1200,"National Institute of Technology, Tiruchirappalli","6,188",15,8%,22.4–27.1,26.1,13.70,35.4,39.7,23.2,2022
1001–1200,National University of San Martín,"15,964",15.8,5%,22.4–27.1,17.2,10.50,37.7,35.5,40.7,2022
1001–1200,National Taipei University of Technology,"9,882",15.6,11%,22.4–27.1,22.8,22.40,24.7,98,36.5,2022
1001–1200,National Yunlin University of Science and Technology,"9,199",22.4,6%,22.4–27.1,20,28.20,13.7,95.3,27,2022
1001–1200,Nicolaus Copernicus University in Toruń,"23,157",15.3,3%,22.4–27.1,19.8,18.30,28,36.3,29.4,2022
1001–1200,North China Electric Power University,"37,957",19.1,3%,22.4–27.1,18.5,18.90,29.1,54.3,18.1,2022
1001–1200,Northwest University,"24,365",13.4,7%,22.4–27.1,22.1,12.00,35.2,39.4,27.3,2022
1001–1200,Oakland University,"15,544",18.4,4%,22.4–27.1,29.3,14.80,28.1,35.1,33.3,2022
1001–1200,Óbuda University,"12,378",50.1,5%,22.4–27.1,15.7,14.50,41,37.4,38.6,2022
1001–1200,Ocean University of China,"29,189",15.5,4%,22.4–27.1,23.5,16.10,34,43.5,26.2,2022
1001–1200,Okayama University,"13,145",10.3,9%,22.4–27.1,27.9,19.30,25.2,59.4,31.2,2022
1001–1200,Osmania University,"12,584",27.3,3%,22.4–27.1,35.3,14.70,30.8,40,17,2022
1001–1200,Ozyegin University,"6,649",21,5%,22.4–27.1,18.9,13.20,41.3,36,47.2,2022
1001–1200,Pavol Jozef Šafárik University in Košice,"7,198",10.6,23%,22.4–27.1,38.8,10.00,16.3,34.9,64.4,2022
1001–1200,Universitas Pendidikan Indonesia,"34,766",22.8,1%,22.4–27.1,17.2,9.30,44.1,35.6,17.5,2022
1001–1200,Polytechnic Institute of Porto,"18,428",16.4,7%,22.4–27.1,14.5,9.80,51.6,35,36.5,2022
1001–1200,Pondicherry University,"7,080",21.1,1%,22.4–27.1,35.7,19.40,18.7,34.8,15.3,2022
1001–1200,Pontifical Catholic University of Peru,"26,809",7.1,2%,22.4–27.1,20.9,9.30,32.8,35.8,44.3,2022
1001–1200,Pontifical Catholic University of Valparaíso,"17,411",25.4,1%,22.4–27.1,17.4,25.20,20.4,43.9,49.3,2022
1001–1200,Pontifícia Universidade Católica do Paraná,"13,324",14.9,1%,22.4–27.1,20.5,12.40,37.4,38,27.2,2022
1001–1200,University of Primorska,"5,149",15.1,14%,22.4–27.1,17.4,14.80,27.3,36,64.1,2022
1001–1200,Public University of Navarre,"7,498",11.4,8%,22.4–27.1,19.2,13.40,40.1,37.6,46.2,2022
1001–1200,University of Puerto Rico,"49,505",12,0%,22.4–27.1,21.5,9.50,42.4,37.1,43.2,2022
1001–1200,University of the Punjab,"27,907",23.7,0%,22.4–27.1,22.5,13.10,28.8,35.5,35.8,2022
1001–1200,University Rey Juan Carlos,"44,197",21.9,8%,22.4–27.1,14.8,11.30,39.9,36.5,41.4,2022
1001–1200,Riga Technical University,"10,515",32.5,18%,22.4–27.1,22.4,20.10,15.8,62.6,57.3,2022
1001–1200,Rikkyo University,"19,946",15.5,5%,22.4–27.1,16.9,8.60,44.1,35.5,48.8,2022
1001–1200,Robert Gordon University,"8,900",18.7,23%,22.4–27.1,16.7,12.50,25.9,36.4,77.5,2022
1001–1200,Rowan University,"17,576",17.5,3%,22.4–27.1,24.8,8.10,42.1,35.5,30.7,2022
1001–1200,Université Saint-Joseph de Beyrouth,"7,985",8.3,8%,22.4–27.1,24.9,9.90,22.9,40.4,72.2,2022
1001–1200,Saitama Medical University,"1,942",1.5,0%,22.4–27.1,24.2,9.10,37.5,38.6,15.7,2022
1001–1200,San Jose State University,"29,960",28.3,11%,22.4–27.1,19.1,13.10,33.3,35.3,42.7,2022
1001–1200,University of Sargodha,"21,249",26.5,0%,22.4–27.1,28.9,10.40,25.5,35.2,41.5,2022
1001–1200,SASTRA University,"9,851",13.6,0%,22.4–27.1,18.7,9.90,38.3,43.6,16.9,2022
1001–1200,Semnan University,"14,606",14.6,1%,22.4–27.1,24.6,11.50,36.2,34.8,18,2022
1001–1200,University of Seoul,"9,183",16.6,6%,22.4–27.1,25.2,18.80,26.8,40.4,29.3,2022
1001–1200,University of Seville,"49,826",16.9,11%,22.4–27.1,19.8,19.30,34.2,38.4,46,2022
1001–1200,​Shahid Chamran University of Ahvaz,"13,079",21.7,3%,22.4–27.1,29.2,17.90,22.8,92.2,18.6,2022
1001–1200,Shahrekord University,"6,954",20.2,0%,22.4–27.1,16.7,12.30,47.8,35.9,17.8,2022
1001–1200,Shahrood University of Technology,"8,269",22.8,1%,22.4–27.1,23.8,16.80,40,35.6,24.4,2022
1001–1200,Shanghai Maritime University,"22,774",15.8,3%,22.4–27.1,16,10.80,48.1,49.1,39,2022
1001–1200,Shiga University of Medical Science,"1,155",3.1,3%,22.4–27.1,26.5,10.80,37,43.7,21.3,2022
1001–1200,University of Social Welfare and Rehabilitation Sciences,"1,732",11,2%,22.4–27.1,27.3,17.60,33.6,41.4,32.4,2022
1001–1200,Sogang University,"9,652",23.5,14%,22.4–27.1,25.9,25.70,23.2,50.8,37.6,2022
1001–1200,University of the South Pacific,"11,208",31.3,1%,22.4–27.1,16,12.60,32.7,47.8,66,2022
1001–1200,University of South Wales,"15,310",15,18%,22.4–27.1,17,11.10,30.9,36.5,65.9,2022
1001–1200,Southwest Jiaotong University,"43,424",16,2%,22.4–27.1,19.9,17.50,26.3,70.2,25.8,2022
1001–1200,University of Split,"19,600",17,2%,22.4–27.1,16.9,13.10,46.4,35.8,38,2022
1001–1200,Sri Venkateswara University,"7,658",14.4,0%,22.4–27.1,36.4,9.70,26.9,35.1,23.6,2022
1001–1200,Staffordshire University,"9,120",17.5,12%,22.4–27.1,18.3,11.40,42.4,34.9,52.1,2022
1001–1200,St Marianna University School of Medicine,839,0.9,1%,22.4–27.1,25.8,8.60,35.1,34.9,17.4,2022
1001–1200,SWPS University of Social Sciences and Humanities,"13,987",36,9%,22.4–27.1,16.2,14.90,37.8,34.8,54.5,2022
1001–1200,Tallinn University,"4,062",10.3,19%,22.4–27.1,19.8,20.70,21.4,35.3,69.5,2022
1001–1200,Tanta University,"124,548",22.8,1%,22.4–27.1,14.8,8.10,51.6,34.8,41.1,2022
1001–1200,Technological University Dublin,"20,479",18.9,20%,22.4–27.1,17,12.00,30.8,35.1,71.3,2022
1001–1200,University of Technology of Compiègne,"4,241",15.8,23%,22.4–27.1,23.4,10.90,28.6,42.1,83.9,2022
1001–1200,University of Technology of Troyes,"2,954",18.3,23%,22.4–27.1,24.1,10.70,30.6,43.8,70.4,2022
1001–1200,Teesside University,"12,780",19.8,15%,22.4–27.1,16.8,12.70,40.8,35,61.6,2022
1001–1200,Texas State University,"31,600",19.2,1%,22.4–27.1,21.6,16.80,29.7,38,34.4,2022
1001–1200,Tezpur University,"3,985",12.8,0%,22.4–27.1,22.8,26.20,21.4,35.8,15.7,2022
1001–1200,Tokyo University of Agriculture and Technology,"5,690",15.2,6%,22.4–27.1,28.9,26.30,13.9,52.5,28.8,2022
1001–1200,Tokyo Medical University,"1,370",1.7,0%,22.4–27.1,28.2,12.70,41.2,36.2,18.1,2022
1001–1200,Tshwane University of Technology,"48,386",42.4,2%,22.4–27.1,16.2,12.20,38.3,40.2,44.5,2022
1001–1200,University of Tunis El Manar,"29,049",8.9,2%,22.4–27.1,26,11.60,24.1,35,41.3,2022
1001–1200,Universiti Tunku Abdul Rahman (UTAR),"17,727",15.4,4%,22.4–27.1,16.6,14.20,34.5,38.4,34.2,2022
1001–1200,Urmia University,"14,729",28.9,1%,22.4–27.1,23.2,16.00,30.4,40,19.3,2022
1001–1200,"Vietnam National University, Hanoi","41,803",14.3,1%,22.4–27.1,19.4,10.50,41.5,36.6,45.6,2022
1001–1200,University of Vigo,"17,794",15.6,6%,22.4–27.1,19.4,15.90,40.3,39.9,43.4,2022
1001–1200,Vilnius Gediminas Technical University (Vilnius Tech),"9,164",13.8,12%,22.4–27.1,17.6,13.70,36.2,41.7,49,2022
1001–1200,"Visvesvaraya National Institute of Technology, Nagpur","4,616",17.2,3%,22.4–27.1,24.6,13.00,29.4,56.1,16.7,2022
1001–1200,University of West Bohemia,"10,751",14.8,4%,22.4–27.1,18.1,16.60,29.9,39.1,30.4,2022
1001–1200,University of Wolverhampton,"14,525",17.6,22%,22.4–27.1,17.4,13.50,36.7,35,67.9,2022
1001–1200,Xiangtan University,"31,402",20.9,2%,22.4–27.1,15.5,13.50,38.7,38.5,22.3,2022
1001–1200,Yangzhou University,"34,393",12.6,4%,22.4–27.1,17.7,12.60,46.5,43.3,25.5,2022
1001–1200,Yıldız Technical University,"31,369",33.3,6%,22.4–27.1,19.7,20.40,23.7,94,23.1,2022
1001–1200,University of Zagreb,"57,807",15.2,4%,22.4–27.1,20.5,14.00,30.3,44.1,35.2,2022
1001–1200,Zanjan University of Medical Sciences,"4,677",11.1,1%,22.4–27.1,32.2,9.20,30.7,34.8,16.5,2022
1001–1200,University of Zaragoza,"27,953",10,7%,22.4–27.1,21.6,15.80,38.1,38.9,40.6,2022
1001–1200,Zhejiang University of Technology,"31,469",14.9,7%,22.4–27.1,17.7,17.10,41.9,60.9,25.7,2022
1001–1200,University of Žilina,"7,040",12.2,2%,22.4–27.1,20.9,16.80,34.9,40.3,32.8,2022
1201+,University of Abou Bekr Belkaïd Tlemcen,"42,261",21.2,1%,10.6–22.3,25.2,8.30,7.7,34.9,34.8,2022
1201+,Acıbadem University,"2,687",5.9,3%,10.6–22.3,22.4,11.30,9.1,38.1,23.8,2022
1201+,Adolfo Ibáñez University,"10,375",25.4,5%,10.6–22.3,15.5,15.10,25.1,36.6,59.6,2022
1201+,AGH University of Science and Technology,"21,317",14,2%,10.6–22.3,21.8,17.20,20.3,61.4,23.8,2022
1201+,Universitas Airlangga,"27,351",9.7,2%,10.6–22.3,21.5,10.70,18.3,36.5,34.2,2022
1201+,Akdeniz University,"41,824",28.1,3%,10.6–22.3,14.9,9.60,16.3,35.7,19.6,2022
1201+,Akita University,"4,970",10.3,3%,10.6–22.3,21.1,11.10,10.7,39,22.7,2022
1201+,Aksaray University,"21,939",27.3,7%,10.6–22.3,12.7,8.50,22.1,35.1,23.6,2022
1201+,Alexandru Ioan Cuza University,"24,047",21.5,7%,10.6–22.3,17.9,12.20,11.8,34.8,34.5,2022
1201+,Al-Farabi Kazakh National University,"23,253",5,15%,10.6–22.3,26.8,10.00,15.3,39.6,70.1,2022
1201+,University of Alicante,"24,760",16.1,9%,10.6–22.3,20,17.10,23.5,36.9,39.5,2022
1201+,Alzahra University,"9,738",22.1,1%,10.6–22.3,22.9,12.00,15.1,36.7,19.5,2022
1201+,Amity University,"31,059",14.5,6%,10.6–22.3,19.4,11.60,33.1,36,21.2,2022
1201+,Anadolu University,"29,612",22.9,4%,10.6–22.3,23.9,11.80,23.2,38.8,21.3,2022
1201+,"University of the Andes, Venezuela","25,198",10.7,2%,10.6–22.3,20.5,7.70,11.4,34.8,47.7,2022
1201+,Andhra University,"9,048",13.2,6%,10.6–22.3,38,9.80,10.7,38.4,19.6,2022
1201+,Universidad Andrés Bello (UNAB),"42,408",18.3,2%,10.6–22.3,14.9,8.90,33.1,35,48.1,2022
1201+,Ankara University,"68,578",15.8,5%,10.6–22.3,18.5,12.20,20.7,36,26.4,2022
1201+,Annamalai University,"16,582",10.9,2%,10.6–22.3,25.1,8.90,14.5,35.8,17.6,2022
1201+,Aoyama Gakuin University,"19,275",11.8,4%,10.6–22.3,17.5,8.70,14.9,35.4,30.4,2022
1201+,"Arab Academy for Science, Technology and Maritime Transport","27,395",12.5,4%,10.6–22.3,22.8,8.10,21.6,34.9,35.9,2022
1201+,Arak University,"6,680",22.3,2%,10.6–22.3,28,12.30,19.9,36,18.4,2022
1201+,Ariel University,"13,004",22.8,0%,10.6–22.3,14.9,18.30,13.1,36.4,30.1,2022
1201+,Austral University of Chile,"16,886",17.8,2%,10.6–22.3,16.3,13.80,24.9,45.8,51.7,2022
1201+,Universidad Autónoma del Estado de Hidalgo,"37,188",18.7,1%,10.6–22.3,14.9,8.70,10.2,36.7,22.4,2022
1201+,Universidad Autónoma del Estado de Mexico (UAEMex),"63,490",12.4,0%,10.6–22.3,17.5,8.20,6.7,34.9,24.3,2022
1201+,Universidad Autónoma del Estado de Morelos,"27,141",14.5,0%,10.6–22.3,15.6,8.00,6.7,35.2,24.8,2022
1201+,Universidad Autónoma de Nuevo León (UANL),"123,370",42.9,1%,10.6–22.3,14,8.60,11.6,35.8,30.4,2022
1201+,Universidad Autónoma de Querétaro,"23,966",42.4,1%,10.6–22.3,17.9,9.60,16.3,37,27.4,2022
1201+,Universidad Autónoma de Yucatán,"17,401",14.1,0%,10.6–22.3,17.2,10.30,15.1,45.5,30.4,2022
1201+,Autonomous University of Baja California,"65,528",21.8,2%,10.6–22.3,14.3,8.50,10.5,35.3,32.8,2022
1201+,Autonomous University of Sinaloa,"83,516",24.6,0%,10.6–22.3,18.2,12.20,29.3,52,23.8,2022
1201+,Badji Mokhtar University – Annaba,"46,884",16.1,1%,10.6–22.3,17.4,8.00,10.5,35.1,31.9,2022
1201+,University of Baghdad,"69,750",11,0%,10.6–22.3,20.3,8.70,14.3,35.4,19.5,2022
1201+,Bahauddin Zakariya University,"30,872",37.6,0%,10.6–22.3,14.8,11.20,34.5,35,40.2,2022
1201+,Baku State University,"22,039",17.2,2%,10.6–22.3,16.8,7.60,6.6,34.8,41.1,2022
1201+,Banasthali University,"10,387",17.5,5%,10.6–22.3,33.2,10.60,19.5,40.5,21.2,2022
1201+,Bangladesh University of Engineering and Technology,"5,941",12.9,0%,10.6–22.3,18.1,12.90,27.8,35.2,23.8,2022
1201+,Başkent University,"13,545",12.7,2%,10.6–22.3,17.4,12.60,5,34.8,20.1,2022
1201+,University of Basrah,"42,808",15.3,0%,10.6–22.3,16.6,7.70,14.5,34.8,31.2,2022
1201+,University of Béjaïa,"41,728",24.3,1%,10.6–22.3,15.7,8.80,14.8,34.8,42.8,2022
1201+,Benemérita Universidad Autónoma de Puebla,"79,502",44.3,0%,10.6–22.3,13.9,8.90,12.2,34.8,29,2022
1201+,BINUS University,"15,287",13.9,4%,10.6–22.3,17.7,12.50,13.3,38.6,25.3,2022
1201+,University of Bío-Bío,"12,933",25.7,1%,10.6–22.3,14.2,9.80,9.3,34.8,47.8,2022
1201+,University of Birjand,"12,059",24.1,2%,10.6–22.3,14.9,8.70,14.6,35.2,20.1,2022
1201+,University of Biskra,"33,639",23.8,1%,10.6–22.3,18.3,8.10,12.9,34.8,34.8,2022
1201+,Blida 1 University,"32,458",22.4,1%,10.6–22.3,16.3,8.40,15.6,35,37.7,2022
1201+,Bolu Abant Izzet Baysal University,"22,855",22.7,2%,10.6–22.3,14.9,8.40,17.5,35,21.1,2022
1201+,University of Botswana,"12,975",17.1,4%,10.6–22.3,16.6,12.00,26,35.2,66.1,2022
1201+,University of Brawijaya,"50,677",16.7,1%,10.6–22.3,18.9,9.60,7.8,37.8,21.9,2022
1201+,Brno University of Technology,"17,671",16.8,22%,10.6–22.3,19.2,17.30,19.9,43.4,56.4,2022
1201+,Bu-Ali Sina University,"11,049",25.3,1%,10.6–22.3,17.3,16.00,26.2,35.8,19.6,2022
1201+,University of Bucharest,"30,096",51.7,2%,10.6–22.3,29.8,17.60,16.1,38.1,30,2022
1201+,Budapest University of Technology and Economics,"19,351",17.5,12%,10.6–22.3,18,15.40,20.5,44.6,39.5,2022
1201+,Burapha University,"33,104",23.1,1%,10.6–22.3,16.3,8.20,9.8,34.9,25.1,2022
1201+,University of Burgos,"7,504",13.6,4%,10.6–22.3,18.1,13.70,25.7,37.8,36.5,2022
1201+,Bursa Uludağ University,"34,973",21.9,10%,10.6–22.3,17.7,10.10,12.1,40.9,28.2,2022
1201+,University of Calcutta,"19,004",24.6,1%,10.6–22.3,35.7,11.90,14.9,43.5,16.4,2022
1201+,University of Carthage,"28,985",9.4,1%,10.6–22.3,19.8,9.80,19.4,36.4,43.9,2022
1201+,Catholic University of the North,"11,359",17.3,2%,10.6–22.3,15.1,12.40,25.4,34.9,54.4,2022
1201+,University of Caxias do Sul,"14,389",25.3,0%,10.6–22.3,15.4,8.70,11,35.3,18.2,2022
1201+,Ceará State University,"15,719",13.2,0%,10.6–22.3,18.1,9.40,6.8,36,18.5,2022
1201+,Chang Gung University of Science and Technology,"6,318",26.4,1%,10.6–22.3,15.1,15.90,26.4,48.1,18.9,2022
1201+,Chaoyang University of Technology,"15,858",40.6,6%,10.6–22.3,16,14.90,8.8,43.9,30.2,2022
1201+,"University of Chemistry and Technology, Prague","3,842",8.5,23%,10.6–22.3,24.3,13.60,16.5,41.6,51.4,2022
1201+,University of Chester,"10,740",18.4,13%,10.6–22.3,18.2,13.40,20.8,37.2,53.4,2022
1201+,Chiba Institute of Technology,"9,981",23.3,2%,10.6–22.3,15.1,9.00,6.6,39,17.9,2022
1201+,Chubu University,"11,974",22.1,2%,10.6–22.3,15,10.60,16.4,37,29.8,2022
1201+,Chungbuk National University,"17,669",13.9,6%,10.6–22.3,19.7,17.90,19.4,41,26.6,2022
1201+,Chuo University,"25,729",37.3,4%,10.6–22.3,23.9,10.60,12.9,37.9,25,2022
1201+,Cochin University of Science and Technology,"3,545",17.3,1%,10.6–22.3,36.7,18.10,12.4,35.9,15.9,2022
1201+,University of Colorado Colorado Springs,"12,807",22,2%,10.6–22.3,17,12.00,23.8,35.9,26.2,2022
1201+,Comillas Pontifical University,"10,003",21.8,6%,10.6–22.3,17.8,12.90,19.1,44.1,39.1,2022
1201+,Corvinus University of Budapest,"12,722",26.7,20%,10.6–22.3,17.1,13.60,22.1,35,48.4,2022
1201+,Cracow University of Technology,"13,092",12.1,2%,10.6–22.3,18.3,9.30,26.7,39.4,20.1,2022
1201+,Cukurova University,"42,177",18.6,4%,10.6–22.3,17.8,9.70,17.8,38.5,21.4,2022
1201+,Damghan University,"4,706",27.7,0%,10.6–22.3,17.2,13.20,33.1,36.2,19.4,2022
1201+,University of Dar es Salaam,"34,259",20.5,0%,10.6–22.3,14.8,9.20,16.1,35,47.4,2022
1201+,De La Salle University,"12,386",15.3,3%,10.6–22.3,19,12.90,21.8,34.8,26,2022
1201+,Del Rosario University,"10,487",11.8,2%,10.6–22.3,18.2,11.00,25.2,38.2,47.9,2022
1201+,Democritus University of Thrace,"28,311",46.6,2%,10.6–22.3,16.4,12.70,33.2,36,31.8,2022
1201+,Dicle University,"26,024",15.8,2%,10.6–22.3,26,22.70,6.8,99.9,16.3,2022
